"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf06_hpf3-61_dd1-3_lambda2_NoMigrat"
"05/19/2021 20:47:04:882 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"99","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3082","14","2.489610206117033","3200"
"95","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3093","11","2.2070919475850777","3247"
"94","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3049","15","2.5592371269053644","3262"
"96","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3103","17","2.5982377515831145","3296"
"100","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3065","13","2.263541966998849","3206"
"148","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1580","11","2.0128696374238935","1451"
"147","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1487","7","1.534970255180128","1541"
"163","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1440","0","0","0"
"164","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1497","0","0","0"
"101","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3055","8","1.8149211932952805","3312"
"105","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3120","8","1.9150960033924371","3418"
"106","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3116","10","2.11611678471956","3386"
"104","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3072","8","1.6587489839063252","3381"
"103","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3095","12","2.391717787734884","3395"
"108","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3093","12","2.208260046801317","3465"
"102","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3055","8","1.9353877142464573","3466"
"107","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3102","11","1.9324420662404322","3363"
"166","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1478","0","0","0"
"165","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1495","0","0","0"
"170","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1472","0","0","0"
"168","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1445","0","0","0"
"167","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1457","0","0","0"
"149","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1489","7","1.7086701539808284","1529"
"150","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1450","7","1.6963637901474806","1520"
"109","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3105","9","1.7539149183806513","3407"
"169","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1423","0","0","0"
"110","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","true","1600","3087","6","1.4956775955087656","3407"
"113","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3260","8","1.7834433547898878","3344"
"151","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1609","8","1.6579653301775208","1554"
"153","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1664","5","1.4121849655346996","1506"
"112","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3332","8","1.760051507845932","3367"
"152","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1618","6","1.2415036785329308","1544"
"111","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3263","7","1.6529428698603408","3406"
"156","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1531","6","1.5411487926958516","1537"
"155","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1675","7","1.7729506041368945","1480"
"114","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3327","7","1.6294862044160816","3412"
"154","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1527","4","1.196631056692808","1570"
"157","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1547","7","1.691609868127608","1529"
"158","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1672","7","1.6006423941903103","1672"
"115","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3306","12","2.1973684879545834","3466"
"118","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3310","8","1.556390147579392","3422"
"116","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3331","7","1.3051102507082317","3392"
"159","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1537","7","1.7989615210607792","1523"
"160","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1598","6","1.644756567202824","1721"
"117","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3308","9","2.0481343848308766","3328"
"119","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3345","7","1.7091865622781588","3409"
"120","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","true","1600","3301","9","1.9252645406570976","3401"
"171","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1542","10","2.1224247272063725","522"
"174","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1421","9","2.0612268450910154","477"
"179","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1494","9","2.140332925580457","437"
"172","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1478","8","1.9464554476315377","537"
"173","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1432","11","2.2485427704924867","511"
"175","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1416","12","2.346055535183587","506"
"177","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1540","13","2.426351309665947","549"
"176","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1417","10","1.918811985479108","528"
"178","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1463","11","2.2902022937440205","565"
"180","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","true","1600","1418","10","1.9732035311064173","690"
"184","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1467","3","1.0453382318425837","1491"
"188","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1502","4","1.3825816809425067","1433"
"183","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1502","3","0.7875950192169067","1437"
"181","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1470","4","1.0705424988938443","1488"
"182","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1576","4","1.385064296853599","1389"
"185","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1462","4","1.3853898374238367","1338"
"187","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1441","4","1.3101093795857397","1527"
"186","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1453","4","1.3844759507834608","1352"
"190","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1501","4","1.2730396429811441","1426"
"189","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1409","3","1.0576035700912498","1475"
"196","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1588","5","1.0556485788750185","1487"
"193","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1637","2","0.46652704550227964","1544"
"195","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1611","1","0","1534"
"192","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1599","3","0.9353475115083932","1533"
"194","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1619","2","0.029324740021819902","1523"
"191","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1630","2","0.6907703882226033","1480"
"197","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1595","3","0.37682317205795146","1574"
"200","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1580","4","1.095312796066598","1523"
"199","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1693","4","1.06774164357135","1581"
"198","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1613","2","0.19181205474304375","1550"
"241","0.6","2","1.5","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1656","0","0","0"
