"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf00_hpf3_dd1-3_lambda1.7-4"
"05/15/2021 22:00:20:247 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"193","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.278838013790475","9409"
"195","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.1814610397068765","9390"
"214","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.2793784091339897","6661"
"215","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.0726533799384463","6640"
"216","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.02483517467567688","6731"
"218","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.05089818743738083","6645"
"217","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.6019155455069828","6685"
"219","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.02802769759168537","6616"
"220","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.0372802257097957","6544"
"226","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","35","2.612879249874882","7436"
"207","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.0164420661684987","9511"
"227","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","36","2.5018159655094583","7477"
"206","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.4296516963700783","9571"
"208","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.271541676803368","9559"
"210","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.181855838573437","9528"
"209","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.2155847819466596","9613"
"228","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","36","2.7763859660095656","7400"
"229","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.738157787060568","7468"
"230","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.430522341403763","7557"
"233","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.010354095858000414","7446"
"231","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.008488501582485503","7394"
"232","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","13","0.697810061436787","7577"
"234","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","15","1.2728646874281146","7459"
"235","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.8001889800990161","7375"
"241","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","28","2.453456364485906","7537"
"242","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","28","2.383615816264199","7416"
"244","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.3376903878843764","7528"
"243","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.6151874046416053","7401"
"245","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","33","2.724441488698586","7455"
"246","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.06968262734264354","7515"
"247","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","1.2651060044278815","7448"
"248","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.05492813867138956","7474"
"236","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.314503806502258","9409"
"249","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.1171011571217989","7405"
"250","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.0618573375927403","7509"
"237","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.5727055072251845","9433"
"256","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","27","2.4561101888588914","7525"
"238","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.241600417692217","9454"
"239","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","1.9011469401670924","9415"
"240","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","2.155863198982177","9418"
"257","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.600831303043069","7505"
"258","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","27","2.379252454701896","7490"
"259","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.587375308809599","7451"
"260","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.2455432538610056","7454"
"251","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.2404033621785255","9420"
"261","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.017502052434690357","7484"
"262","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.0286008797377837","7465"
"263","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.03146336345032078","7522"
"252","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.307494368608328","9435"
"253","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.019331344679413","9454"
"254","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.2074479998120173","9448"
"255","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.196056155499543","9467"
"221","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.7410752078250111","9699"
"222","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","1.9968843790522655","9656"
"223","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","2.0772609111527043","9694"
"224","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","8","1.607655241564465","9692"
"264","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","14","0.4019823828346864","7529"
"265","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.030026592680745187","7424"
"271","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.174696541293848","7527"
"272","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.153022740193873","7478"
"225","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.029892011512494","9679"
"273","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.1663269433632335","7611"
"276","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.007542950007508466","7528"
"278","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.01678707524520396","7491"
"277","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.024424934607152463","7544"
"275","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.3088001713932895","7484"
"274","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","27","2.4039526345493263","7411"
"279","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.019921101677334793","7512"
"280","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.02414404766524296","7547"
"286","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","20","1.8651555379443459","7563"
"266","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.0465426921417755","9563"
"267","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.9799143894098485","9596"
"268","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","1.9231435010309927","9626"
"270","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","2.0643287849052636","9565"
"269","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.0763674207907385","9618"
"288","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","20","2.2885233459803156","7549"
"287","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.4559709093081397","7473"
"289","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","17","1.7422237113651593","7466"
"292","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","10","0.7241435980689158","7532"
"290","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","22","2.4160037959479936","7462"
"291","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.015199778711265108","7433"
"294","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.0276673995487779","7518"
"293","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.018135487764325782","7512"
"295","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.6676710568379992","7450"
"282","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.155254744479853","9735"
"281","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.824369675343753","9729"
"283","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.1904523076476528","9710"
"285","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.0560436250461795","9744"
"284","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.909398221469438","9735"
"300","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.258486515942473","9798"
"297","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","6","1.4215902371417295","9811"
"296","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","2.1220636442505145","9813"
"298","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.8313519210925722","9803"
"299","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","6","1.3698823701276022","9787"
