"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_200_pf06_hpf3-61_dd1-3_lambda2_NoMigrat"
"05/24/2021 10:47:03:343 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","world-width","world-height","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"586","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14357","21","2.5938183580884613","14435"
"610","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7466","0","0","0"
"609","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7319","0","0","0"
"589","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14434","19","2.496550836744738","14444"
"590","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14454","21","2.5324769054546246","14373"
"591","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14394","14","2.189855312727514","14499"
"592","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14516","20","2.8238895222536518","14438"
"593","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14454","14","2.145181841741459","14506"
"594","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14458","19","2.628891939078547","14481"
"596","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14528","14","2.3292089844506427","14414"
"595","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14482","17","2.4501784408937204","14412"
"597","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14451","16","2.542181913383894","14517"
"598","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14463","14","2.365568965527415","14476"
"611","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","7031","20","2.741316360168738","4678"
"612","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6942","15","2.278851345827762","4718"
"613","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6884","19","2.7164271739099575","4598"
"614","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","7002","17","2.595998626266903","4704"
"615","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6853","17","2.437599033936419","4707"
"616","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6858","16","2.5900866097310966","4665"
"619","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6984","12","2.313913353146702","4784"
"618","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6996","14","2.1965622730923893","4756"
"620","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6935","17","2.526095111246654","4778"
"617","200","200","0.6","2","3","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6919","15","2.493343710903072","4509"
"652","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7496","0","0","0"
"651","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7446","0","0","0"
"653","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7381","0","0","0"
"654","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7433","0","0","0"
"655","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7527","0","0","0"
"656","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7478","0","0","0"
"624","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7502","10","2.0992346248678437","6578"
"621","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7354","17","2.677530686894587","6704"
"625","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7440","15","2.494917959929791","6669"
"623","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7570","12","2.368483774217739","6628"
"622","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7480","16","2.5033638548440216","6720"
"626","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7489","14","2.2642403686449977","6755"
"657","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7399","0","0","0"
"627","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7321","13","2.321340206587606","6685"
"658","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7423","0","0","0"
"629","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7447","14","2.381219285028963","6582"
"628","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7538","15","2.3133963982715096","6603"
"630","200","200","0.6","2","3","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7419","15","2.508708173272149","6712"
"631","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7730","14","2.3594582196826677","6960"
"632","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7621","14","2.1996571904106923","7259"
"634","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7687","16","2.267032376911638","6952"
"659","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7371","0","0","0"
"635","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7760","14","2.3428269423682733","7157"
"633","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7860","13","2.1790639643559535","7284"
"660","200","200","0.6","2","3","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7538","0","0","0"
"637","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7630","11","2.1564840681279818","7195"
"636","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7634","15","2.348219084889983","7132"
"638","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7562","12","1.8599059968353995","7076"
"639","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7831","11","2.025458243989656","7426"
"640","200","200","0.6","2","3","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7650","14","2.35895980650606","7282"
"599","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14370","17","2.4784278337597674","14514"
"642","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7641","13","2.270069109104174","7413"
"641","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7792","11","1.9008639227294408","7464"
"645","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7464","12","2.07169084039565","7450"
"644","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7692","13","2.2880044741609913","7336"
"643","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7657","14","2.1540944585217217","7541"
"646","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7710","18","2.5939468480263392","7439"
"600","200","200","0.6","2","2","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14487","15","2.5088561304633443","14431"
"647","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7622","14","2.453640198896386","7355"
"648","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7821","15","2.2174689745197225","7408"
"650","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7669","14","2.42746622081207","7544"
"649","200","200","0.6","2","3","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7655","12","1.6578378928231687","7358"
"661","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6916","1","0","4610"
"662","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6922","1","0","4776"
"663","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","7033","1","0","4809"
"665","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","7044","2","0.07825658820808289","4639"
"664","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","7138","2","0.07911458499803233","4642"
"666","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","7172","1","0","4851"
"667","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6997","1","0","4629"
"668","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","7017","1","0","4896"
"670","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6842","1","0","4613"
"669","200","200","0.6","2","3","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","7014","1","0","4639"
"671","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7579","1","0","6746"
"672","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7513","1","0","6666"
"673","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7449","1","0","6888"
"675","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7474","1","0","6780"
"674","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7488","1","0","6618"
"676","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7386","1","0","6662"
"678","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7388","1","0","6586"
"679","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7501","1","0","6627"
"677","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7453","1","0","6563"
"680","200","200","0.6","2","3","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7330","1","0","6640"
"682","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7459","1","0","7187"
"681","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7523","1","0","7270"
"683","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7534","1","0","7123"
"684","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7637","1","0","7184"
"686","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7714","1","0","7156"
"685","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7573","1","0","7197"
"689","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7640","1","0","7211"
"687","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7504","1","0","7200"
"690","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7749","1","0","7151"
"691","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7673","1","0","7435"
"688","200","200","0.6","2","3","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7654","1","0","7188"
"692","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7767","1","0","7464"
"693","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7646","1","0","7372"
"695","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7579","1","0","7330"
"694","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7662","1","0","7425"
"696","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7790","1","0","7413"
"697","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7680","1","0","7421"
"698","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7728","1","0","7412"
"700","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7637","1","0","7445"
"699","200","200","0.6","2","3","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7682","1","0","7422"
"703","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14376","18","2.6222693927769773","14182"
"702","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14312","20","2.3069536354664746","14212"
"705","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14312","19","2.5443069404419534","14100"
"701","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14307","19","2.6651970095794284","14093"
"704","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14288","19","2.707250406601145","14064"
"706","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14256","21","2.640136369629248","14047"
"707","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14333","23","2.631694740258383","14112"
"708","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14277","24","2.9169740246921405","14164"
"709","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14287","20","2.5992968180937104","14165"
"710","200","200","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14369","21","2.595665482607941","14213"
"711","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13455","19","2.144839514609993","14528"
"712","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13375","22","2.663795961835807","14510"
"713","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13397","16","2.304524457965519","14571"
"716","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13317","17","2.2477208986128683","14632"
"715","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13394","21","2.8905819196894655","14574"
"714","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13437","15","2.4047145288374945","14468"
"718","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13363","18","2.491980570343311","14556"
"717","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13416","22","2.757551788453555","14549"
"719","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13448","16","2.5533417445352367","14595"
"720","200","200","0.6","2","3","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13435","21","2.66265786994074","14551"
"725","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14356","17","2.5493900499153592","14760"
"722","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14327","19","2.6711485996082533","14810"
"723","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14307","17","2.4184736052930753","14825"
"726","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14356","16","2.516895051185438","14718"
"724","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14351","17","2.3081521395902103","14723"
"721","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14321","21","2.4107915216682185","14743"
"727","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14347","21","2.7828053181700994","14749"
"728","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14319","19","2.3877420805206198","14835"
"730","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14332","16","2.3806283092121587","14745"
"729","200","200","0.6","2","3","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14269","16","2.5315748812160694","14776"
"731","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14743","21","2.709109423188627","14762"
"735","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14764","21","2.8436035907230854","14816"
"732","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14789","19","2.709712148421337","14740"
"733","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14755","17","2.5026921038674614","14653"
"736","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14751","18","2.6053044786840056","14697"
"734","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14832","19","2.3668063074722356","14731"
"738","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14735","15","2.367967895224789","14677"
"737","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14861","17","2.5180240305350785","14738"
"739","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14793","19","2.3959558419832407","14737"
"740","200","200","0.6","2","3","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14870","17","2.432784711329814","14747"
"742","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14737","18","2.5842097157481922","14805"
"741","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14779","19","2.5678731928267986","14711"
"743","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14777","16","1.807951796519382","14734"
"745","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14766","17","2.480489274415088","14797"
"748","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14792","14","2.2513383374644707","14709"
"744","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14796","22","2.7006277550697515","14707"
"747","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14780","21","2.7748426956729744","14703"
"746","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14715","15","2.3437628449436647","14714"
"750","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14740","18","2.6146234396335677","14665"
"749","200","200","0.6","2","3","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14755","16","2.315288470170252","14808"
