"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf06_hpf3-61_dd1-3_lambda2_Migrat"
"05/19/2021 18:53:01:799 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"176","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1544","22","2.728521623120702","703"
"177","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1483","24","2.827209441089313","678"
"178","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1503","21","2.594543294503044","643"
"179","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1532","26","2.823382297689135","574"
"180","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1540","24","2.921679350522682","744"
"181","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1471","15","1.6431839894890308","1436"
"182","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1460","13","1.5392380164567316","1481"
"183","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1527","18","1.9872152234743008","1516"
"184","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1527","17","1.451070331585445","1464"
"185","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1558","18","1.6357084132461384","1490"
"186","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1402","16","1.881010499617549","1476"
"187","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1374","19","2.1424813206201203","1412"
"188","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1483","24","1.5997554645671164","1362"
"189","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1484","18","1.851380923246085","1380"
"190","0.6","2","1.2","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1426","16","1.8306911239004366","1515"
"194","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1634","21","1.3681300667051088","1678"
"191","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1536","15","1.7251506711129654","1492"
"192","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1578","29","2.2410320300144533","1558"
"193","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1613","13","0.9300314061606804","1519"
"195","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1553","13","1.3064176746872165","1434"
"196","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1657","14","1.2700145855303437","1637"
"197","0.6","2","1.2","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1641","8","0.474567053471752","1578"
