"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf00_hpf3_dd1-3_lambda1.1-4"
"06/29/2021 18:41:12:282 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","world-width","world-height","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"566","99","99","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.110783052732138","8858"
"609","99","99","0.6","3","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","34","2.723842070025248","6385"
"614","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","15","0.26120415232215527","6283"
"612","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","18","0.6996171632504697","6348"
"617","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","12","1.025881236312102","6377"
"569","99","99","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.8774028232255366","8911"
"613","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","14","0.9892337914253462","6402"
"619","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.06674709471667961","6336"
"615","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","17","1.382582382346585","6416"
"616","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","11","0.8907946735286822","6365"
"568","99","99","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.0648032624206323","8889"
"570","99","99","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.097622084661712","8927"
"618","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","15","0.8182647842351037","6271"
"620","99","99","0.6","3","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","12","0.7898479022508432","6326"
"623","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.232565461194418","9027"
"624","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.1291123676344546","8994"
"621","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","22","2.4328091993832146","8978"
"622","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","1.9485457988562258","9075"
"625","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","22","2.454043819381941","9023"
"626","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.3286709227275484","9008"
"592","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","1.7361545871068513","9079"
"627","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.3538547684842928","9037"
"591","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.165986253967686","9138"
"593","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.053983880185656","9141"
"628","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.214629671216402","9011"
"595","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","1.7464618130349259","9175"
"594","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.4393082000984583","9169"
"596","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.7545622951239208","9125"
"632","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","36","2.659468642828955","6330"
"631","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","36","2.5287238591361185","6341"
"633","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","34","2.598622424518923","6358"
"634","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","36","2.9134974498563593","6333"
"636","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","43","2.817234573546188","6416"
"637","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","39","2.550617574028695","6449"
"635","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","39","2.571861804603251","6357"
"639","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","34","2.658007955339921","6335"
"638","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","32","2.499505360960614","6412"
"640","99","99","0.6","3","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.616357317921623","6270"
"641","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.06172008453446198","6353"
"644","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.4432872115581306","6359"
"643","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","10","0.4101158182100943","6261"
"642","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","15","0.686898849994641","6424"
"645","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","12","0.37730253823645177","6324"
"647","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.055915995264966795","6463"
"646","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","13","0.6368323735184461","6354"
"597","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.0412643665606867","9154"
"648","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","14","0.554015667374342","6351"
"650","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","13","0.08781901580639034","6377"
"649","99","99","0.6","3","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","16","0.6650697815475725","6342"
"598","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.089186292198503","9169"
"599","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.9522034109701616","9136"
"600","99","99","0.6","2","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.2063703635284537","9077"
"629","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","20","2.415250270085434","9022"
"630","99","99","0.6","3","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.3446963412957107","9031"
"657","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.3087277402345197","9115"
"654","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.3425420262651686","9015"
"652","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.2813771308444735","9054"
"651","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.1958537919672865","9133"
"656","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.311582370583599","9102"
"653","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.4683174672104764","9027"
"655","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","20","2.3310402880438925","9054"
"658","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.3549418131464606","9065"
"662","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","35","2.5921316758738864","6437"
"661","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","37","2.7282386248877413","6516"
"663","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","33","2.463374156703588","6422"
"664","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.4966285350338535","6473"
"665","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","25","2.609924975929101","6380"
"666","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.6132955168861147","6469"
"667","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","33","2.8458299480663616","6442"
"668","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.462511472418468","6511"
"669","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","36","2.35488039563032","6427"
"670","99","99","0.6","3","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","30","2.2100179420680655","6457"
"671","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.04026961660981241","6432"
"672","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","13","0.04928855695082941","6502"
"673","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.047617312252200436","6435"
"674","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","15","0.8767426161137043","6415"
"676","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.07452195013706721","6431"
"677","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.05734705454602848","6383"
"679","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.036857362518706874","6468"
"675","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.04180741350620508","6414"
"678","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.046607300694319634","6417"
"680","99","99","0.6","3","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","10","0.04132429923861247","6422"
"692","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.229796109420759","6514"
"693","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","32","2.590975001456317","6465"
"691","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.1494830819214727","6463"
"659","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","22","2.488989044656153","9104"
"660","99","99","0.6","3","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.5477629301551667","9048"
"694","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","25","2.2079626533080465","6580"
"695","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.550604147109052","6601"
"696","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","33","2.4363775574229756","6544"
"697","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.219708008554498","6422"
"698","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","27","2.2627487783514075","6511"
"681","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.154449365661761","9151"
"682","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.135616476948709","9203"
"685","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","2.1648852856697465","9137"
"684","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","1.9352635315437836","9244"
"683","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.334054592778974","9248"
"686","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.311100472387852","9205"
"688","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","8","1.698867401292571","9203"
"687","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.2339933760952846","9257"
"690","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","1.9656619945962386","9257"
"689","99","99","0.6","3","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.060675688507267","9177"
"699","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","27","2.156819995086337","6554"
"700","99","99","0.6","3","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.219665643882916","6558"
"701","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.04763031352297567","6552"
"702","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.03495864846481288","6486"
"703","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","1","0","6440"
"704","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.24511417734413962","6393"
"705","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.014838697745908352","6462"
"706","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.05319451491985241","6502"
"707","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.027310904445789257","6482"
"708","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.05038431228972688","6386"
"710","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.00706006833654122","6537"
"709","99","99","0.6","3","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.022628029829035036","6450"
"723","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","22","2.538463538790009","6437"
"722","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.1459401885783356","6523"
"724","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","32","2.418048352739145","6481"
"725","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.454318240888905","6584"
"726","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","25","1.8273872558270847","6490"
"721","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.300527109141994","6553"
"727","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.1532230225122664","6556"
"728","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.479942076642774","6524"
"730","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","17","1.4798662202746133","6409"
"729","99","99","0.6","3","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.2928322451359753","6532"
"731","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.019419360856776476","6494"
"732","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.011026482094309184","6462"
"733","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","11","0.13162684324191315","6592"
"734","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.04723387683619301","6443"
"711","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","2.0358398535175253","9408"
"712","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.181234145549814","9363"
"713","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.442261094743425","9427"
"714","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.8681320491872389","9339"
"715","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.262879122058351","9350"
"716","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","1.9641524889491855","9420"
"717","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.4766146645434977","9329"
"718","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.2034853450122283","9312"
"735","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.01985465928647517","6414"
"736","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.020466185755890463","6492"
"737","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.04579651141467518","6522"
"740","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","10","0.04637099875665316","6552"
"739","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.029239775418722105","6466"
"719","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","1.8697577575312474","9401"
"751","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","22","2.176992078440634","7384"
"752","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","34","2.637656397091291","7321"
"720","99","99","0.6","3","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.9942393317999856","9369"
"753","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","36","2.7652245719693815","7276"
"738","99","99","0.6","3","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.03955082510459554","6522"
"754","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","34","2.3569056468610787","7371"
"755","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.2062674410956364","7371"
"756","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","30","2.527286157829942","7245"
"757","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.2848497557607135","7296"
"758","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","28","2.4654190567788907","7305"
"759","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.378348815200558","7245"
"760","99","99","0.6","4","1.1","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.6048835053009904","7246"
"761","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","12","0.7342387120939444","7310"
"764","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.07423373027211116","7338"
"762","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","18","0.8190790829544247","7223"
"763","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","11","0.4498136440146401","7212"
"765","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.8983567640083387","7229"
"766","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.517760393019394","7315"
"767","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.027592987849669893","7352"
"768","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.39793733680289534","7264"
"769","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.06528252985223452","7313"
"770","99","99","0.6","4","1.1","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","11","0.7497928987776287","7306"
"781","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","32","2.5921894870233255","7234"
"782","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.6007969023971222","7376"
"783","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.6792393092981377","7370"
"784","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.0073868532044976","7328"
"786","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","32","2.6656083311556116","7447"
"785","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","25","2.457374260517385","7277"
"787","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.4142132580804314","7372"
"788","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","32","2.439465792836582","7260"
"789","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","33","2.7469413764126833","7324"
"790","99","99","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.7215023194702668","7274"
"792","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.7663282301624662","7329"
"791","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.7220670618174116","7328"
"771","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.2688442111762113","9258"
"793","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","1","0","7423"
"795","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.39978836345352586","7401"
"794","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.3101642702075447","7275"
"772","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.406437372335627","9237"
"796","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.14724757527342086","7261"
"743","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","2.1022358778262453","9515"
"741","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.1686129852929756","9497"
"742","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.592978380887046","9415"
"745","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.3896542641996614","9452"
"773","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.2072721432708993","9283"
"747","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","7","1.4736249892395097","9473"
"746","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.0594743369363995","9493"
"750","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","1.8766535156060753","9522"
"749","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.3235363554971307","9514"
"744","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","1.7338014321659645","9472"
"748","99","99","0.6","3","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.9927498395484502","9467"
"774","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.480616445924707","9291"
"775","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.4035629807080556","9284"
"776","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.3037935627010215","9198"
"778","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","20","2.4139329846595183","9284"
"777","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","2.0745182102566915","9236"
"779","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.333809858531509","9246"
"780","99","99","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.3042181720535972","9223"
"797","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","14","0.9238295476183109","7253"
"798","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.02942323271137184","7327"
"799","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.3279245643245846","7310"
"800","99","99","0.6","4","1.2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.008974607401483264","7422"
"801","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.295011553347399","9292"
"802","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.3391999505932524","9314"
"803","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.297581585095229","9247"
"804","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.267359374753717","9287"
